household,weights,age,numper,education,laborincome,substrans,poverty,urban,order,Region
21011043041,23,90,8,5,838310,108962,0,1,7,2
21011043051,23,45,2,15,752815,0,0,1,1,2
21011043051,23,21,2,11,752815,0,0,1,4,2
21011043071,23,29,3,12,406630,0,0,1,1,2
21011043071,23,20,3,15,406630,0,0,1,2,2
21011043071,23,4,3,,406630,0,0,1,5,2
21011044011,55,30,3,10,959291,14340,0,1,1,2
21011044011,55,23,3,9,959291,14340,0,1,2,2
21011044011,55,3,3,,959291,14340,0,1,3,2
21011044021,55,34,3,8,685685,93800,0,1,1,2
21011044021,55,35,3,12,685685,93800,0,1,2,2
21011044021,55,13,3,,685685,93800,0,1,3,2
21011044031,55,23,2,15,1025209,0,0,1,1,2
21011044031,55,20,2,12,1025209,0,0,1,2,2
21011044041,55,26,3,12,696355,114234,0,1,1,2
21011044041,55,24,3,16,696355,114234,0,1,2,2
21011044041,55,3,3,,696355,114234,0,1,3,2
21011044051,55,55,4,12,1027345,10108,0,1,1,2
21011044051,55,38,4,12,1027345,10108,0,1,2,2
21011044051,55,9,4,,1027345,10108,0,1,3,2
21011044051,55,12,4,,1027345,10108,0,1,5,2
21011045011,45,81,6,4,785294,250240,0,1,1,2
21011045011,45,56,6,6,785294,250240,0,1,4,2
21011045011,45,60,6,6,785294,250240,0,1,8,2
21011045011,45,82,6,4,785294,250240,0,1,10,2
21011045011,45,12,6,,785294,250240,0,1,9,2
21011045011,45,49,6,12,785294,250240,0,1,8,2
21011045021,45,57,8,7,631030,184250,0,1,1,2
21011045021,45,75,8,11,631030,184250,0,1,2,2
21011045021,45,25,8,13,631030,184250,0,1,4,2
21011045021,45,37,8,12,631030,184250,0,1,8,2
21011045021,45,36,8,11,631030,184250,0,1,4,2
21011045021,45,12,8,,631030,184250,0,1,9,2
21011045021,45,8,8,,631030,184250,0,1,9,2
21011045021,45,3,8,,631030,184250,0,1,9,2
21011045031,45,31,3,18,1443738,93800,0,1,1,2
21011045031,45,27,3,15,1443738,93800,0,1,2,2
21011045031,45,7,3,,1443738,93800,0,1,3,2
21011045051,45,62,6,12,2063837,120450,0,1,1,2
21011045051,45,35,6,12,2063837,120450,0,1,4,2
21011045051,45,29,6,12,2063837,120450,0,1,4,2
21011045051,45,34,6,14,2063837,120450,0,1,8,2
21011045051,45,6,6,,2063837,120450,0,1,9,2
21011045051,45,0,6,,2063837,120450,0,1,9,2
21011046011,127,76,2,6,30765,409421,0,1,1,2
21011046011,127,75,2,7,30765,409421,0,1,2,2
21011046012,127,33,4,10,441432,33094,0,1,1,2
21011046012,127,28,4,12,441432,33094,0,1,2,2
21011046012,127,8,4,,441432,33094,0,1,3,2
21011046012,127,2,4,,441432,33094,0,1,3,2
21011046031,127,37,4,12,1487965,134070,0,1,1,2
21011046031,127,31,4,12,1487965,134070,0,1,2,2
21011046031,127,10,4,,1487965,134070,0,1,5,2
21011046031,127,5,4,,1487965,134070,0,1,3,2
21011046041,127,72,13,9,1826882,132523,0,1,1,2
21011046041,127,73,13,9,1826882,132523,0,1,2,2
21011046041,127,37,13,18,1826882,132523,0,1,3,2
21011046041,127,44,13,12,1826882,132523,0,1,8,2
21011046041,127,24,13,12,1826882,132523,0,1,9,2
21011046041,127,21,13,12,1826882,132523,0,1,9,2
21011046041,127,19,13,12,1826882,132523,0,1,9,2
21011046041,127,16,13,11,1826882,132523,0,1,9,2
21011046041,127,20,13,12,1826882,132523,0,1,9,2
21011046041,127,18,13,11,1826882,132523,0,1,9,2
21011046041,127,42,13,12,1826882,132523,0,1,3,2
21011046041,127,23,13,13,1826882,132523,0,1,9,2
21011046041,127,21,13,16,1826882,132523,0,1,9,2
21011047011,21,27,1,12,1395290,0,0,1,1,2
21011047021,21,49,3,12,219800,0,0,1,1,2
21011047021,21,52,3,7,219800,0,0,1,2,2
21011047021,21,23,3,17,219800,0,0,1,5,2
21011047041,21,65,2,17,109900,18760,1,1,1,2
21011047041,21,64,2,17,109900,18760,1,1,2,2
21011047061,21,77,1,6,160000,154770,0,1,1,2
21011047071,21,49,4,14,315000,187600,0,1,1,2
21011047071,21,46,4,13,315000,187600,0,1,2,2
21011047071,21,18,4,13,315000,187600,0,1,3,2
21011047071,21,15,4,10,315000,187600,0,1,3,2
21011047081,21,49,5,15,1450240,0,0,1,1,2
21011047081,21,39,5,13,1450240,0,0,1,2,2
21011047081,21,12,5,,1450240,0,0,1,3,2
21011047081,21,10,5,,1450240,0,0,1,3,2
21011047081,21,10,5,,1450240,0,0,1,3,2
21011048011,39,39,4,12,1976661,0,0,1,1,2
21011048011,39,8,4,,1976661,0,0,1,3,2
21011048011,39,29,4,10,1976661,0,0,1,2,2
21011048011,39,11,4,,1976661,0,0,1,3,2
21011048031,39,58,4,14,2130532,11600,0,1,1,2
21011048031,39,49,4,14,2130532,11600,0,1,2,2
21011048031,39,21,4,15,2130532,11600,0,1,3,2
21011048031,39,14,4,,2130532,11600,0,1,3,2
21011049021,17,70,4,6,1242951,391617,0,1,1,2
21011049021,17,40,4,13,1242951,391617,0,1,4,2
21011049021,17,22,4,14,1242951,391617,0,1,9,2
21011049021,17,24,4,17,1242951,391617,0,1,9,2
21011049051,17,38,6,17,1744113,70350,0,1,1,2
21011049051,17,37,6,12,1744113,70350,0,1,2,2
21011049051,17,19,6,12,1744113,70350,0,1,3,2
21011049051,17,9,6,,1744113,70350,0,1,3,2
21011049051,17,7,6,,1744113,70350,0,1,3,2
21011049051,17,5,6,,1744113,70350,0,1,3,2
21011049061,17,57,1,15,200000,70350,0,1,1,2
21011049071,17,73,2,12,912125,70350,0,1,1,2
21011049071,17,56,2,12,912125,70350,0,1,4,2
21011049081,17,43,7,9,661598,0,0,1,1,2
21011049081,17,25,7,9,661598,0,0,1,4,2
21011049081,17,23,7,9,661598,0,0,1,4,2
21011049081,17,8,7,,661598,0,0,1,9,2
21011049081,17,4,7,,661598,0,0,1,9,2
21011049081,17,0,7,,661598,0,0,1,9,2
21011049081,17,22,7,9,661598,0,0,1,8,2
21011049091,17,36,3,14,492124,0,0,1,1,2
21011049091,17,18,3,13,492124,0,0,1,4,2
21011049091,17,16,3,9,492124,0,0,1,4,2
21011049111,17,65,5,12,1463502,0,0,1,1,2
21011049111,17,58,5,17,1463502,0,0,1,2,2
21011049111,17,23,5,15,1463502,0,0,1,3,2
21011049111,17,22,5,14,1463502,0,0,1,3,2
21011049111,17,3,5,,1463502,0,0,1,9,2
21011049131,17,72,5,12,552750,79135,0,1,1,2
21011049131,17,45,5,12,552750,79135,0,1,4,2
21011049131,17,39,5,7,552750,79135,0,1,4,2
21011049131,17,12,5,,552750,79135,0,1,9,2
21011049131,17,7,5,,552750,79135,0,1,9,2
21011050011,40,32,5,17,1372431,0,0,1,1,2
21011050011,40,29,5,12,1372431,0,0,1,2,2
21011050011,40,9,5,,1372431,0,0,1,3,2
21011050011,40,5,5,,1372431,0,0,1,3,2
21011050011,40,4,5,,1372431,0,0,1,3,2
21011050031,40,53,2,15,755978,164150,0,1,1,2
21011050031,40,61,2,18,755978,164150,0,1,2,2
21011050101,40,25,4,17,2424213,187600,0,1,1,2
21011050101,40,27,4,16,2424213,187600,0,1,2,2
21011050101,40,7,4,,2424213,187600,0,1,3,2
21011050101,40,0,4,,2424213,187600,0,1,3,2
21011050111,40,41,3,13,763524,164150,0,1,1,2
21011050111,40,16,3,11,763524,164150,0,1,4,2
21011050111,40,4,3,,763524,164150,0,1,4,2
21011050141,40,30,3,17,4091498,0,0,1,1,2
21011050141,40,31,3,17,4091498,0,0,1,2,2
21011050141,40,1,3,,4091498,0,0,1,3,2
21011050151,40,38,1,17,577688,0,0,1,1,2
21011050152,40,40,1,12,1125727,0,0,1,1,2
21011050161,40,26,3,12,696583,5054,0,1,1,2
21011050161,40,27,3,14,696583,5054,0,1,2,2
21011050161,40,0,3,,696583,5054,0,1,3,2
21011050162,40,25,1,12,658770,0,0,1,1,2
21011050171,40,27,2,18,2015419,164150,0,1,1,2
21011050171,40,28,2,18,2015419,164150,0,1,2,2
21011050191,40,82,1,10,220000,140700,0,1,1,2
21011050201,40,39,4,12,160000,28680,1,1,1,2
21011050201,40,18,4,12,160000,28680,1,1,4,2
21011050201,40,16,4,8,160000,28680,1,1,4,2
21011050201,40,14,4,,160000,28680,1,1,4,2
21011050211,40,64,6,9,1159757,173040,0,1,1,2
21011050211,40,34,6,14,1159757,173040,0,1,4,2
21011050211,40,25,6,12,1159757,173040,0,1,4,2
21011050211,40,14,6,,1159757,173040,0,1,12,2
21011050211,40,7,6,,1159757,173040,0,1,12,2
21011050211,40,1,6,,1159757,173040,0,1,12,2
21011050221,40,42,4,15,1118705,0,0,1,1,2
21011050221,40,34,4,12,1118705,0,0,1,2,2
21011050221,40,10,4,,1118705,0,0,1,3,2
21011050221,40,7,4,,1118705,0,0,1,3,2
21011050241,40,60,4,12,1594000,117250,0,1,1,2
21011050241,40,53,4,12,1594000,117250,0,1,2,2
21011050241,40,29,4,17,1594000,117250,0,1,3,2
21011050241,40,23,4,14,1594000,117250,0,1,3,2
21011050251,40,54,3,12,945265,0,0,1,1,2
21011050251,40,17,3,11,945265,0,0,1,3,2
21011050251,40,53,3,11,945265,0,0,1,2,2
21011050261,40,46,1,17,1546931,117250,0,1,1,2
21011050281,40,47,3,12,922831,0,0,1,1,2
21011050281,40,21,3,14,922831,0,0,1,4,2
21011050281,40,17,3,11,922831,0,0,1,4,2
21011050301,40,61,3,14,350152,149100,0,1,1,2
21011050301,40,45,3,14,350152,149100,0,1,2,2
21011050301,40,18,3,11,350152,149100,0,1,3,2
21011051031,12,62,8,12,1079732,84420,0,1,1,2
21011051031,12,55,8,12,1079732,84420,0,1,2,2
21011051031,12,56,8,12,1079732,84420,0,1,11,2
21011051031,12,34,8,12,1079732,84420,0,1,3,2
21011051031,12,33,8,12,1079732,84420,0,1,3,2
21011051031,12,25,8,12,1079732,84420,0,1,3,2
21011051031,12,27,8,12,1079732,84420,0,1,8,2
21011051031,12,0,8,,1079732,84420,0,1,9,2
21011051041,12,82,4,17,1401614,160350,0,1,1,2
21011051041,12,65,4,17,1401614,160350,0,1,10,2
21011051041,12,25,4,17,1401614,160350,0,1,12,2
21011051041,12,78,4,6,1401614,160350,0,1,10,2
21011051071,12,37,4,12,889273,0,0,1,1,2
21011051071,12,29,4,15,889273,0,0,1,2,2
21011051071,12,5,4,,889273,0,0,1,3,2
21011051071,12,12,4,,889273,0,0,1,3,2
21011051131,12,36,4,17,818279,70350,0,1,1,2
21011051131,12,33,4,15,818279,70350,0,1,2,2
21011051131,12,15,4,10,818279,70350,0,1,4,2
21011051131,12,4,4,,818279,70350,0,1,3,2
21011051161,12,58,2,15,366333,5000,0,1,1,2
21011051161,12,50,2,9,366333,5000,0,1,2,2
21011051171,12,53,2,12,699696,62900,0,1,1,2
21011051171,12,71,2,12,699696,62900,0,1,10,2
21011051181,12,46,4,5,416337,0,0,1,1,2
21011051181,12,23,4,14,416337,0,0,1,4,2
21011051181,12,20,4,12,416337,0,0,1,4,2
21011051181,12,0,4,,416337,0,0,1,9,2
21011051211,12,67,2,7,1301975,78000,0,1,1,2
21011051211,12,60,2,7,1301975,78000,0,1,10,2
21011051221,12,31,5,9,413957,75580,0,1,1,2
21011051221,12,31,5,10,413957,75580,0,1,2,2
21011051221,12,50,5,9,413957,75580,0,1,7,2
21011051221,12,12,5,,413957,75580,0,1,3,2
21011051221,12,3,5,,413957,75580,0,1,3,2
21011051231,12,60,3,12,746401,46900,0,1,1,2
21011051231,12,63,3,19,746401,46900,0,1,2,2
21011051231,12,83,3,6,746401,46900,0,1,7,2
21011051261,12,61,4,12,730460,0,0,1,1,2
21011051261,12,61,4,12,730460,0,0,1,2,2
21011051261,12,98,4,6,730460,0,0,1,8,2
21011051261,12,21,4,14,730460,0,0,1,3,2
21011051271,12,59,2,14,475640,46900,0,1,1,2
21011051271,12,19,2,13,475640,46900,0,1,4,2
21011052011,22,79,1,9,150000,88420,0,1,1,2
21011052021,22,70,3,15,402970,147700,0,1,1,2
21011052021,22,65,3,15,402970,147700,0,1,10,2
21011052021,22,63,3,15,402970,147700,0,1,10,2
21011052031,22,62,5,16,1670040,1600,0,1,1,2
21011052031,22,30,5,17,1670040,1600,0,1,3,2
21011052031,22,32,5,14,1670040,1600,0,1,3,2
21011052031,22,60,5,14,1670040,1600,0,1,2,2
21011052031,22,2,5,,1670040,1600,0,1,9,2
21011053011,18,50,3,17,519278,0,0,1,1,2
21011053011,18,29,3,12,519278,0,0,1,2,2
21011053011,18,2,3,,519278,0,0,1,3,2
21011053051,18,57,2,15,1395290,0,0,1,1,2
21011053051,18,64,2,17,1395290,0,0,1,2,2
21011053121,18,53,2,12,1182121,78449,0,1,1,2
21011053121,18,61,2,8,1182121,78449,0,1,2,2
21011053131,18,70,6,17,388290,50210,0,1,1,2
21011053131,18,27,6,12,388290,50210,0,1,12,2
21011053131,18,39,6,12,388290,50210,0,1,12,2
21011053131,18,4,6,,388290,50210,0,1,12,2
21011053131,18,4,6,,388290,50210,0,1,12,2
21011053131,18,63,6,6,388290,50210,0,1,10,2
21011053141,18,65,4,17,715266,70350,0,1,1,2
21011053141,18,55,4,12,715266,70350,0,1,2,2
21011053141,18,20,4,13,715266,70350,0,1,3,2
21011053141,18,35,4,15,715266,70350,0,1,4,2
21011054011,24,69,2,11,324750,4180,0,1,1,2
21011054011,24,34,2,12,324750,4180,0,1,4,2
21011054021,24,43,4,10,489328,14340,0,1,1,2
21011054021,24,39,4,10,489328,14340,0,1,2,2
21011054021,24,12,4,,489328,14340,0,1,3,2
21011054021,24,20,4,12,489328,14340,0,1,3,2
21011054031,24,63,3,12,759485,8000,0,1,1,2
21011054031,24,53,3,10,759485,8000,0,1,2,2
21011054031,24,21,3,15,759485,8000,0,1,3,2
21011054041,24,72,3,11,475000,90062,0,1,1,2
21011054041,24,75,3,6,475000,90062,0,1,2,2
21011054041,24,92,3,9,475000,90062,0,1,7,2
21011054071,24,45,2,10,152907,10000,0,1,1,2
21011054071,24,23,2,16,152907,10000,0,1,4,2
21011054101,24,62,3,12,54950,53805,1,1,1,2
21011054101,24,60,3,12,54950,53805,1,1,2,2
21011054101,24,34,3,0,54950,53805,1,1,3,2
21011055011,17,80,3,18,2087021,222838,0,1,1,2
21011055011,17,50,3,15,2087021,222838,0,1,4,2
21011055011,17,30,3,19,2087021,222838,0,1,12,2
21011055021,17,47,5,14,1558658,150700,0,1,1,2
21011055021,17,27,5,13,1558658,150700,0,1,4,2
21011055021,17,21,5,12,1558658,150700,0,1,4,2
21011055021,17,20,5,12,1558658,150700,0,1,4,2
21011055021,17,25,5,14,1558658,150700,0,1,4,2
21011055031,17,56,3,11,1039486,113800,0,1,1,2
21011055031,17,57,3,9,1039486,113800,0,1,2,2
21011055031,17,30,3,15,1039486,113800,0,1,3,2
21011055041,17,80,3,4,252770,219149,0,1,1,2
21011055041,17,30,3,15,252770,219149,0,1,12,2
21011055041,17,18,3,12,252770,219149,0,1,12,2
21011055051,17,36,3,17,1854113,191289,0,1,1,2
21011055051,17,37,3,14,1854113,191289,0,1,2,2
21011055051,17,71,3,8,1854113,191289,0,1,7,2
21011055061,17,29,2,17,789675,0,0,1,1,2
21011055061,17,25,2,17,789675,0,0,1,2,2
21011055071,17,24,4,10,329700,0,0,1,1,2
21011055071,17,24,4,9,329700,0,0,1,2,2
21011055071,17,2,4,,329700,0,0,1,3,2
21011055071,17,6,4,,329700,0,0,1,3,2
21011055081,17,40,5,13,663430,11600,0,1,1,2
21011055081,17,39,5,13,663430,11600,0,1,2,2
21011055081,17,0,5,,663430,11600,0,1,4,2
21011055081,17,22,5,12,663430,11600,0,1,5,2
21011055081,17,5,5,,663430,11600,0,1,12,2
21011055091,17,47,4,13,604450,78449,0,1,1,2
21011055091,17,49,4,12,604450,78449,0,1,2,2
21011055091,17,9,4,,604450,78449,0,1,3,2
21011055091,17,81,4,15,604450,78449,0,1,12,2
21011055101,17,50,6,14,785077,0,0,1,1,2
21011055101,17,52,6,13,785077,0,0,1,2,2
21011055101,17,20,6,14,785077,0,0,1,3,2
21011055101,17,18,6,12,785077,0,0,1,3,2
21011055101,17,12,6,,785077,0,0,1,12,2
21011055101,17,9,6,,785077,0,0,1,12,2
21011055111,17,20,2,10,739078,0,0,1,1,2
21011055111,17,19,2,9,739078,0,0,1,2,2
21011056011,32,78,2,7,561679,140700,0,1,1,2
21011056011,32,77,2,2,561679,140700,0,1,2,2
21011056021,32,47,6,10,685547,0,0,1,1,2
21011056021,32,43,6,9,685547,0,0,1,2,2
21011056021,32,19,6,8,685547,0,0,1,5,2
21011056021,32,18,6,8,685547,0,0,1,5,2
21011056021,32,13,6,,685547,0,0,1,5,2
21011056021,32,0,6,,685547,0,0,1,13,2
21011056031,32,38,4,12,421980,17500,0,1,1,2
21011056031,32,16,4,9,421980,17500,0,1,4,2
21011056031,32,15,4,9,421980,17500,0,1,4,2
21011056031,32,8,4,,421980,17500,0,1,4,2
21011056041,32,51,5,12,1695361,93800,0,1,1,2
21011056041,32,48,5,12,1695361,93800,0,1,2,2
21011056041,32,25,5,18,1695361,93800,0,1,3,2
21011056041,32,26,5,18,1695361,93800,0,1,3,2
21011056041,32,18,5,13,1695361,93800,0,1,3,2
21011056051,32,34,2,14,1743020,3000,0,1,1,2
21011056051,32,31,2,17,1743020,3000,0,1,13,2
21011056071,32,53,3,9,321458,139250,0,1,1,2
21011056071,32,29,3,12,321458,139250,0,1,4,2
21011056071,32,14,3,,321458,139250,0,1,4,2
21011057011,56,45,7,10,507650,38510,0,1,1,2
21011057011,56,27,7,16,507650,38510,0,1,4,2
21011057011,56,22,7,15,507650,38510,0,1,4,2
21011057011,56,19,7,12,507650,38510,0,1,4,2
21011057011,56,16,7,11,507650,38510,0,1,4,2
21011057011,56,10,7,,507650,38510,0,1,4,2
21011057011,56,8,7,,507650,38510,0,1,4,2
21011057021,56,55,3,9,543481,84420,0,1,1,2
21011057021,56,82,3,4,543481,84420,0,1,12,2
21011057021,56,48,3,12,543481,84420,0,1,2,2
21011057022,56,65,6,6,1046130,10108,0,1,1,2
21011057022,56,57,6,5,1046130,10108,0,1,2,2
21011057022,56,37,6,12,1046130,10108,0,1,5,2
21011057022,56,31,6,12,1046130,10108,0,1,8,2
21011057022,56,13,6,,1046130,10108,0,1,9,2
21011057022,56,9,6,,1046130,10108,0,1,9,2
21011057023,56,36,4,11,1145481,10108,0,1,1,2
21011057023,56,30,4,12,1145481,10108,0,1,2,2
21011057023,56,12,4,,1145481,10108,0,1,3,2
21011057023,56,2,4,,1145481,10108,0,1,3,2
21011057031,56,84,7,6,711245,150552,0,1,1,2
21011057031,56,68,7,6,711245,150552,0,1,4,2
21011057031,56,43,7,10,711245,150552,0,1,4,2
21011057031,56,46,7,11,711245,150552,0,1,9,2
21011057031,56,21,7,12,711245,150552,0,1,9,2
21011057031,56,16,7,10,711245,150552,0,1,9,2
21011057031,56,2,7,,711245,150552,0,1,9,2
21011057051,56,48,4,12,1227886,0,0,1,1,2
21011057051,56,42,4,12,1227886,0,0,1,2,2
21011057051,56,23,4,13,1227886,0,0,1,5,2
21011057051,56,25,4,16,1227886,0,0,1,12,2
21011058011,20,65,1,6,136246,93800,0,1,1,2
21011058021,20,72,4,4,250000,93800,0,1,1,2
21011058021,20,53,4,15,250000,93800,0,1,3,2
21011058021,20,42,4,15,250000,93800,0,1,3,2
21011058021,20,78,4,9,250000,93800,0,1,2,2
21011058031,20,48,2,12,916935,66900,0,1,1,2
21011058031,20,51,2,8,916935,66900,0,1,2,2
21011058041,20,60,4,18,1031051,0,0,1,1,2
21011058041,20,50,4,12,1031051,0,0,1,10,2
21011058041,20,32,4,15,1031051,0,0,1,12,2
21011058041,20,32,4,12,1031051,0,0,1,12,2
21011058051,20,45,8,12,1450680,0,0,1,1,2
21011058051,20,47,8,12,1450680,0,0,1,2,2
21011058051,20,25,8,12,1450680,0,0,1,3,2
21011058051,20,21,8,10,1450680,0,0,1,3,2
21011058051,20,21,8,12,1450680,0,0,1,8,2
21011058051,20,19,8,10,1450680,0,0,1,8,2
21011058051,20,3,8,,1450680,0,0,1,9,2
21011058051,20,1,8,,1450680,0,0,1,9,2
21011058061,20,60,2,9,1065803,70350,0,1,1,2
21011058061,20,59,2,10,1065803,70350,0,1,2,2
21011058071,20,30,4,12,1350545,70350,0,1,1,2
21011058071,20,33,4,16,1350545,70350,0,1,2,2
21011058071,20,15,4,9,1350545,70350,0,1,5,2
21011058071,20,5,4,,1350545,70350,0,1,3,2
21011059021,16,73,7,6,1715847,138225,0,1,1,2
21011059021,16,71,7,6,1715847,138225,0,1,2,2
21011059021,16,48,7,14,1715847,138225,0,1,3,2
21011059021,16,44,7,12,1715847,138225,0,1,3,2
21011059021,16,14,7,,1715847,138225,0,1,9,2
21011059021,16,12,7,,1715847,138225,0,1,9,2
21011059021,16,11,7,,1715847,138225,0,1,9,2
21011059031,16,41,4,14,876847,3200,0,1,1,2
21011059031,16,41,4,14,876847,3200,0,1,2,2
21011059031,16,18,4,11,876847,3200,0,1,3,2
21011059031,16,9,4,,876847,3200,0,1,3,2
21011059131,16,38,5,14,1272153,4800,0,1,1,2
21011059131,16,37,5,17,1272153,4800,0,1,2,2
21011059131,16,13,5,,1272153,4800,0,1,3,2
21011059131,16,8,5,,1272153,4800,0,1,3,2
21011059131,16,1,5,,1272153,4800,0,1,3,2
21011060031,28,68,4,10,935982,91699,0,1,1,2
21011060031,28,67,4,10,935982,91699,0,1,10,2
21011060031,28,35,4,14,935982,91699,0,1,12,2
21011060031,28,27,4,12,935982,91699,0,1,12,2
21011060041,28,37,4,14,1399927,0,0,1,1,2
21011060041,28,37,4,14,1399927,0,0,1,2,2
21011060041,28,16,4,10,1399927,0,0,1,5,2
21011060041,28,14,4,,1399927,0,0,1,5,2
21011060051,28,43,4,12,329700,0,0,1,1,2
21011060051,28,32,4,12,329700,0,0,1,2,2
21011060051,28,11,4,,329700,0,0,1,5,2
21011060051,28,0,4,,329700,0,0,1,3,2
21011060061,28,25,4,14,295583,0,0,1,1,2
21011060061,28,18,4,13,295583,0,0,1,12,2
21011060061,28,22,4,13,295583,0,0,1,13,2
21011060061,28,28,4,12,295583,0,0,1,13,2
21011060071,28,76,1,12,126531,63285,0,1,1,2
21011060081,28,27,2,12,847054,0,0,1,1,2
21011060081,28,34,2,15,847054,0,0,1,13,2
21011061021,25,54,6,13,1920215,117250,0,1,1,2
21011061021,25,50,6,12,1920215,117250,0,1,2,2
21011061021,25,27,6,12,1920215,117250,0,1,3,2
21011061021,25,24,6,17,1920215,117250,0,1,3,2
21011061021,25,27,6,19,1920215,117250,0,1,8,2
21011061021,25,0,6,,1920215,117250,0,1,3,2
21011061031,25,72,4,6,364350,87520,0,1,1,2
21011061031,25,65,4,6,364350,87520,0,1,2,2
21011061031,25,36,4,14,364350,87520,0,1,3,2
21011061031,25,11,4,,364350,87520,0,1,9,2
21011061041,25,83,1,12,125562,103101,0,1,1,2
21011061051,25,57,3,8,369180,113800,0,1,1,2
21011061051,25,23,3,14,369180,113800,0,1,4,2
21011061051,25,36,3,12,369180,113800,0,1,4,2
21011061071,25,45,3,12,574228,0,0,1,1,2
21011061071,25,25,3,16,574228,0,0,1,4,2
21011061071,25,21,3,12,574228,0,0,1,4,2
21011062011,43,27,5,12,3714816,12000,0,1,1,2
21011062011,43,26,5,13,3714816,12000,0,1,2,2
21011062011,43,8,5,,3714816,12000,0,1,3,2
21011062011,43,7,5,,3714816,12000,0,1,3,2
21011062011,43,5,5,,3714816,12000,0,1,3,2
21011062021,43,62,4,6,411414,109546,0,1,1,2
21011062021,43,40,4,12,411414,109546,0,1,4,2
21011062021,43,37,4,17,411414,109546,0,1,8,2
21011062021,43,14,4,,411414,109546,0,1,9,2
21011062031,43,54,1,4,114856,0,0,1,1,2
21011062041,43,58,5,12,2342704,0,0,1,1,2
21011062041,43,54,5,12,2342704,0,0,1,2,2
21011062041,43,34,5,17,2342704,0,0,1,3,2
21011062041,43,32,5,16,2342704,0,0,1,3,2
21011062041,43,31,5,16,2342704,0,0,1,3,2
21011062051,43,60,4,12,673060,157700,0,1,1,2
21011062051,43,62,4,7,673060,157700,0,1,10,2
21011062051,43,50,4,8,673060,157700,0,1,10,2
21011062051,43,65,4,8,673060,157700,0,1,10,2
21011063021,35,55,2,12,164850,125050,0,1,1,2
21011063021,35,52,2,9,164850,125050,0,1,2,2
21011063031,35,48,5,16,509936,11000,0,1,1,2
21011063031,35,38,5,16,509936,11000,0,1,2,2
21011063031,35,7,5,,509936,11000,0,1,3,2
21011063031,35,6,5,,509936,11000,0,1,3,2
21011063031,35,5,5,,509936,11000,0,1,3,2
21011063041,35,85,2,10,459700,71350,0,1,1,2
21011063041,35,52,2,12,459700,71350,0,1,6,2
21011063051,35,37,3,11,2137009,0,0,1,1,2
21011063051,35,27,3,10,2137009,0,0,1,2,2
21011063051,35,3,3,,2137009,0,0,1,5,2
21011064011,44,36,2,12,1084979,60970,0,1,1,2
21011064011,44,8,2,,1084979,60970,0,1,4,2
21011064021,44,60,8,11,604632,18071,0,1,1,2
21011064021,44,64,8,16,604632,18071,0,1,2,2
21011064021,44,30,8,12,604632,18071,0,1,3,2
21011064021,44,29,8,12,604632,18071,0,1,3,2
21011064021,44,18,8,11,604632,18071,0,1,3,2
21011064021,44,3,8,,604632,18071,0,1,9,2
21011064021,44,2,8,,604632,18071,0,1,9,2
21011064021,44,0,8,,604632,18071,0,1,9,2
21011064031,44,53,2,12,824579,0,0,1,1,2
21011064031,44,44,2,12,824579,0,0,1,2,2
21011064041,44,66,6,10,2427610,164150,0,1,1,2
21011064041,44,46,6,12,2427610,164150,0,1,2,2
21011064041,44,25,6,17,2427610,164150,0,1,3,2
21011064041,44,21,6,12,2427610,164150,0,1,3,2
21011064041,44,19,6,12,2427610,164150,0,1,3,2
21011064041,44,13,6,,2427610,164150,0,1,3,2
21011064051,44,51,5,10,667750,0,0,1,1,2
21011064051,44,41,5,12,667750,0,0,1,2,2
21011064051,44,9,5,,667750,0,0,1,3,2
21011064051,44,8,5,,667750,0,0,1,3,2
21011064051,44,75,5,6,667750,0,0,1,7,2
21011065021,72,34,6,12,329700,70350,1,1,1,2
21011065021,72,35,6,16,329700,70350,1,1,2,2
21011065021,72,7,6,,329700,70350,1,1,3,2
21011065021,72,5,6,,329700,70350,1,1,3,2
21011065021,72,1,6,,329700,70350,1,1,3,2
21011065021,72,35,6,8,329700,70350,1,1,12,2
21011065031,72,78,5,6,1818669,172249,0,1,1,2
21011065031,72,78,5,12,1818669,172249,0,1,2,2
21011065031,72,37,5,14,1818669,172249,0,1,9,2
21011065031,72,28,5,15,1818669,172249,0,1,12,2
21011065031,72,4,5,,1818669,172249,0,1,12,2
21011066021,25,74,1,2,104000,100954,0,1,1,2
21011066031,25,63,10,6,673900,100970,0,1,1,2
21011066031,25,31,10,11,673900,100970,0,1,8,2
21011066031,25,25,10,9,673900,100970,0,1,4,2
21011066031,25,8,10,,673900,100970,0,1,9,2
21011066031,25,5,10,,673900,100970,0,1,9,2
21011066031,25,9,10,,673900,100970,0,1,9,2
21011066031,25,5,10,,673900,100970,0,1,9,2
21011066031,25,2,10,,673900,100970,0,1,9,2
21011066031,25,33,10,10,673900,100970,0,1,4,2
21011066031,25,31,10,11,673900,100970,0,1,8,2
21011066041,25,78,2,1,300000,108945,0,1,1,2
21011066041,25,76,2,7,300000,108945,0,1,2,2
21011066051,25,47,5,12,1126475,82200,0,1,1,2
21011066051,25,47,5,12,1126475,82200,0,1,2,2
21011066051,25,20,5,12,1126475,82200,0,1,3,2
21011066051,25,18,5,12,1126475,82200,0,1,3,2
21011066051,25,13,5,,1126475,82200,0,1,3,2
